ID,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
680,240,2018-01-29,9.0,230.0,120.0,120.0,180.0,101.0,,68.0,7.0,25.0,0.0,0.0,10233.0,74.0,8.0,79.0,,5.0,0.0,0.0,0.0,0.0,0.0
681,240,2018-01-29,10.0,240.0,120.0,130.0,180.0,108.0,,65.0,0.0,41.0,0.0,0.0,10232.0,75.0,8.0,74.0,,5.0,0.0,0.0,0.0,0.0,0.0
682,240,2018-01-29,11.0,240.0,130.0,120.0,190.0,108.0,,61.0,0.0,39.0,0.0,0.0,10225.0,75.0,8.0,72.0,,5.0,0.0,0.0,0.0,0.0,0.0
683,240,2018-01-29,12.0,230.0,130.0,130.0,220.0,110.0,94,61.0,0.0,41.0,0.0,0.0,10216.0,75.0,8.0,71.0,,5.0,0.0,0.0,0.0,0.0,0.0
684,240,2018-01-29,13.0,230.0,130.0,140.0,210.0,106.0,,64.0,0.0,36.0,0.0,0.0,10208.0,73.0,8.0,75.0,,5.0,0.0,0.0,0.0,0.0,0.0
685,240,2018-01-29,14.0,240.0,130.0,130.0,210.0,103.0,,66.0,0.0,22.0,0.0,-1.0,10200.0,69.0,8.0,77.0,51,7.0,0.0,1.0,0.0,0.0,0.0
686,240,2018-01-29,15.0,250.0,130.0,140.0,190.0,93.0,,78.0,0.0,6.0,10.0,22.0,10200.0,58.0,8.0,89.0,81,7.0,0.0,1.0,0.0,0.0,0.0
687,240,2018-01-29,16.0,280.0,130.0,130.0,210.0,87.0,,79.0,0.0,4.0,10.0,7.0,10212.0,41.0,8.0,94.0,52,7.0,0.0,1.0,0.0,0.0,0.0
688,240,2018-01-29,17.0,300.0,90.0,80.0,180.0,75.0,,64.0,0.0,1.0,0.0,-1.0,10225.0,65.0,8.0,92.0,81,7.0,0.0,1.0,0.0,0.0,0.0
689,240,2018-01-29,18.0,290.0,60.0,70.0,110.0,69.0,61,54.0,0.0,0.0,0.0,-1.0,10239.0,70.0,8.0,90.0,23,7.0,0.0,1.0,0.0,0.0,0.0
690,240,2018-01-29,19.0,290.0,70.0,70.0,120.0,67.0,,49.0,0.0,0.0,0.0,0.0,10253.0,70.0,2.0,88.0,,5.0,0.0,0.0,0.0,0.0,0.0
691,240,2018-01-29,20.0,300.0,60.0,50.0,90.0,58.0,,30.0,0.0,0.0,0.0,0.0,10263.0,70.0,0.0,82.0,,5.0,0.0,0.0,0.0,0.0,0.0
692,240,2018-01-29,21.0,290.0,50.0,40.0,80.0,55.0,,29.0,0.0,0.0,0.0,0.0,10270.0,70.0,2.0,83.0,,5.0,0.0,0.0,0.0,0.0,0.0
693,240,2018-01-29,22.0,290.0,50.0,50.0,80.0,50.0,,27.0,0.0,0.0,0.0,0.0,10277.0,70.0,1.0,84.0,,5.0,0.0,0.0,0.0,0.0,0.0
694,240,2018-01-29,23.0,270.0,50.0,30.0,70.0,34.0,,20.0,0.0,0.0,0.0,0.0,10285.0,70.0,0.0,90.0,,5.0,0.0,0.0,0.0,0.0,0.0
695,240,2018-01-29,24.0,290.0,40.0,30.0,60.0,40.0,19,24.0,0.0,0.0,0.0,0.0,10288.0,69.0,0.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
696,240,2018-01-30,1.0,270.0,30.0,30.0,40.0,32.0,,20.0,0.0,0.0,0.0,0.0,10289.0,65.0,0.0,91.0,,5.0,0.0,0.0,0.0,0.0,0.0
697,240,2018-01-30,2.0,250.0,30.0,30.0,40.0,31.0,,22.0,0.0,0.0,0.0,0.0,10292.0,65.0,1.0,93.0,,5.0,0.0,0.0,0.0,0.0,0.0
698,240,2018-01-30,3.0,250.0,30.0,30.0,40.0,29.0,,20.0,0.0,0.0,0.0,0.0,10294.0,64.0,8.0,94.0,,5.0,0.0,0.0,0.0,0.0,0.0
699,240,2018-01-30,4.0,220.0,30.0,30.0,40.0,25.0,,20.0,0.0,0.0,0.0,0.0,10286.0,63.0,8.0,96.0,,5.0,0.0,0.0,0.0,0.0,0.0
700,240,2018-01-30,5.0,230.0,30.0,30.0,40.0,32.0,,25.0,0.0,0.0,0.0,0.0,10292.0,64.0,8.0,95.0,,5.0,0.0,0.0,0.0,0.0,0.0
701,240,2018-01-30,6.0,230.0,30.0,40.0,50.0,35.0,2,26.0,0.0,0.0,0.0,0.0,10289.0,65.0,7.0,93.0,,5.0,0.0,0.0,0.0,0.0,0.0
702,240,2018-01-30,7.0,230.0,40.0,40.0,60.0,43.0,,28.0,0.0,0.0,0.0,0.0,10292.0,64.0,8.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
703,240,2018-01-30,8.0,240.0,40.0,40.0,60.0,44.0,,29.0,3.0,5.0,0.0,0.0,10291.0,66.0,8.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
704,240,2018-01-30,9.0,230.0,40.0,40.0,70.0,53.0,,33.0,8.0,29.0,0.0,0.0,10291.0,67.0,8.0,87.0,,5.0,0.0,0.0,0.0,0.0,0.0
705,240,2018-01-30,10.0,230.0,40.0,40.0,60.0,64.0,,42.0,5.0,49.0,0.0,0.0,10288.0,68.0,8.0,85.0,,5.0,0.0,0.0,0.0,0.0,0.0
706,240,2018-01-30,11.0,250.0,50.0,60.0,90.0,69.0,,40.0,9.0,82.0,0.0,0.0,10292.0,70.0,8.0,81.0,,5.0,0.0,0.0,0.0,0.0,0.0
707,240,2018-01-30,12.0,250.0,60.0,60.0,90.0,72.0,24,35.0,6.0,75.0,0.0,0.0,10282.0,75.0,8.0,77.0,,5.0,0.0,0.0,0.0,0.0,0.0
708,240,2018-01-30,13.0,240.0,60.0,60.0,90.0,72.0,,30.0,9.0,90.0,0.0,0.0,10273.0,75.0,8.0,74.0,,5.0,0.0,0.0,0.0,0.0,0.0
709,240,2018-01-30,14.0,240.0,50.0,60.0,80.0,70.0,,26.0,5.0,62.0,0.0,0.0,10266.0,75.0,5.0,73.0,,5.0,0.0,0.0,0.0,0.0,0.0
710,240,2018-01-30,15.0,230.0,60.0,50.0,80.0,66.0,,28.0,10.0,59.0,0.0,0.0,10260.0,75.0,2.0,76.0,,5.0,0.0,0.0,0.0,0.0,0.0
711,240,2018-01-30,16.0,230.0,50.0,50.0,80.0,54.0,,21.0,7.0,25.0,0.0,0.0,10249.0,75.0,1.0,79.0,,5.0,0.0,0.0,0.0,0.0,0.0
712,240,2018-01-30,17.0,220.0,30.0,30.0,60.0,32.0,,11.0,0.0,2.0,0.0,0.0,10241.0,70.0,8.0,85.0,,5.0,0.0,0.0,0.0,0.0,0.0
713,240,2018-01-30,18.0,190.0,30.0,40.0,40.0,19.0,-2,6.0,0.0,0.0,0.0,0.0,10231.0,70.0,8.0,90.0,,5.0,0.0,0.0,0.0,0.0,0.0
714,240,2018-01-30,19.0,180.0,40.0,40.0,60.0,34.0,,18.0,0.0,0.0,0.0,0.0,10222.0,70.0,8.0,88.0,,5.0,0.0,0.0,0.0,0.0,0.0
715,240,2018-01-30,20.0,180.0,40.0,40.0,60.0,34.0,,19.0,0.0,0.0,0.0,0.0,10213.0,69.0,8.0,90.0,,5.0,0.0,0.0,0.0,0.0,0.0
716,240,2018-01-30,21.0,170.0,40.0,40.0,60.0,31.0,,19.0,0.0,0.0,0.0,0.0,10202.0,65.0,8.0,91.0,,5.0,0.0,0.0,0.0,0.0,0.0
717,240,2018-01-30,22.0,180.0,40.0,40.0,50.0,32.0,,20.0,0.0,0.0,0.0,0.0,10187.0,63.0,8.0,91.0,,5.0,0.0,0.0,0.0,0.0,0.0
718,240,2018-01-30,23.0,170.0,40.0,50.0,60.0,42.0,,26.0,0.0,0.0,0.0,0.0,10171.0,63.0,8.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
719,240,2018-01-30,24.0,190.0,50.0,50.0,80.0,41.0,2,28.0,0.0,0.0,0.0,0.0,10155.0,60.0,8.0,91.0,,5.0,0.0,0.0,0.0,0.0,0.0
720,240,2018-01-31,1.0,180.0,50.0,50.0,70.0,48.0,,39.0,0.0,0.0,0.0,-1.0,10135.0,50.0,8.0,93.0,57,7.0,0.0,1.0,0.0,0.0,0.0
721,240,2018-01-31,2.0,180.0,50.0,60.0,80.0,58.0,,55.0,0.0,0.0,0.0,-1.0,10113.0,21.0,8.0,97.0,51,7.0,0.0,1.0,0.0,0.0,0.0
722,240,2018-01-31,3.0,200.0,70.0,80.0,110.0,77.0,,75.0,0.0,0.0,10.0,2.0,10095.0,18.0,8.0,98.0,58,7.0,0.0,1.0,0.0,0.0,0.0
723,240,2018-01-31,4.0,230.0,100.0,120.0,180.0,94.0,,87.0,0.0,0.0,10.0,7.0,10082.0,43.0,8.0,95.0,51,7.0,0.0,1.0,0.0,0.0,0.0
724,240,2018-01-31,5.0,230.0,120.0,120.0,180.0,93.0,,82.0,0.0,0.0,6.0,2.0,10072.0,50.0,8.0,92.0,52,7.0,0.0,1.0,0.0,0.0,0.0
725,240,2018-01-31,6.0,230.0,120.0,120.0,190.0,95.0,35,75.0,0.0,0.0,0.0,-1.0,10063.0,70.0,8.0,87.0,22,7.0,0.0,1.0,0.0,0.0,0.0
726,240,2018-01-31,7.0,230.0,120.0,110.0,180.0,94.0,,68.0,0.0,0.0,0.0,0.0,10053.0,70.0,8.0,84.0,,5.0,0.0,0.0,0.0,0.0,0.0
727,240,2018-01-31,8.0,230.0,120.0,110.0,180.0,92.0,,67.0,0.0,1.0,0.0,0.0,10045.0,67.0,8.0,84.0,,5.0,0.0,0.0,0.0,0.0,0.0
728,240,2018-01-31,9.0,240.0,110.0,120.0,160.0,91.0,,63.0,0.0,4.0,0.0,-1.0,10044.0,66.0,8.0,82.0,81,7.0,0.0,1.0,0.0,0.0,0.0
729,240,2018-01-31,10.0,230.0,120.0,120.0,190.0,78.0,,58.0,0.0,9.0,10.0,7.0,10035.0,62.0,8.0,87.0,57,7.0,0.0,1.0,0.0,0.0,0.0
730,240,2018-01-31,11.0,220.0,110.0,100.0,190.0,80.0,,51.0,0.0,13.0,8.0,1.0,10023.0,70.0,8.0,81.0,51,7.0,0.0,1.0,0.0,0.0,0.0
731,240,2018-01-31,12.0,220.0,120.0,100.0,180.0,80.0,71,54.0,0.0,18.0,6.0,1.0,10009.0,70.0,8.0,83.0,23,7.0,0.0,1.0,0.0,0.0,0.0
732,240,2018-01-31,13.0,270.0,110.0,150.0,210.0,65.0,,48.0,0.0,22.0,7.0,6.0,10002.0,58.0,8.0,88.0,58,7.0,0.0,1.0,0.0,0.0,0.0
733,240,2018-01-31,14.0,270.0,80.0,50.0,160.0,57.0,,39.0,0.0,21.0,8.0,5.0,10003.0,65.0,8.0,88.0,61,7.0,0.0,1.0,0.0,0.0,0.0
734,240,2018-01-31,15.0,240.0,60.0,60.0,100.0,61.0,,19.0,2.0,23.0,0.0,-1.0,9992.0,75.0,8.0,74.0,23,7.0,0.0,1.0,0.0,0.0,0.0
735,240,2018-01-31,16.0,250.0,60.0,70.0,100.0,62.0,,26.0,3.0,11.0,0.0,0.0,9987.0,75.0,8.0,77.0,,5.0,0.0,0.0,0.0,0.0,0.0
736,240,2018-01-31,17.0,250.0,70.0,60.0,110.0,59.0,,20.0,0.0,1.0,0.0,0.0,9987.0,75.0,8.0,75.0,,5.0,0.0,0.0,0.0,0.0,0.0
737,240,2018-01-31,18.0,290.0,70.0,50.0,140.0,32.0,21,4.0,0.0,0.0,0.0,-1.0,9990.0,70.0,2.0,81.0,23,7.0,0.0,1.0,0.0,0.0,0.0
738,240,2018-01-31,19.0,250.0,50.0,50.0,80.0,37.0,,-2.0,0.0,0.0,0.0,0.0,9988.0,75.0,0.0,75.0,,5.0,0.0,0.0,0.0,0.0,0.0
739,240,2018-01-31,20.0,240.0,50.0,60.0,120.0,43.0,,0.0,0.0,0.0,0.0,-1.0,9985.0,75.0,1.0,73.0,23,7.0,0.0,1.0,0.0,0.0,0.0
740,240,2018-01-31,21.0,250.0,60.0,80.0,110.0,47.0,,-2.0,0.0,0.0,0.0,0.0,9985.0,75.0,7.0,70.0,3,7.0,0.0,0.0,0.0,0.0,0.0
741,240,2018-01-31,22.0,260.0,70.0,90.0,120.0,45.0,,0.0,0.0,0.0,1.0,1.0,9982.0,75.0,7.0,72.0,23,7.0,0.0,1.0,0.0,0.0,0.0
742,240,2018-01-31,23.0,250.0,80.0,70.0,140.0,47.0,,-1.0,0.0,0.0,0.0,0.0,9981.0,75.0,8.0,71.0,,5.0,0.0,0.0,0.0,0.0,0.0
743,240,2018-01-31,24.0,250.0,70.0,70.0,110.0,45.0,16,2.0,0.0,0.0,0.0,0.0,9978.0,75.0,5.0,73.0,1,7.0,0.0,0.0,0.0,0.0,0.0
